Team,Year,Role,Name
Arizona Cardinals,2025,Defensive line,Winston DeLattiboudere III
Arizona Cardinals,2025,Linebackers,Cristian Garcia
Arizona Cardinals,2025,Outside linebackers,Matt Feeney
Arizona Cardinals,2025,Defensive backs,Patrick Toney
Arizona Cardinals,2025,Cornerbacks,Ryan Smith
Arizona Cardinals,2025,Defensive quality control,Ronald Booker
Arizona Cardinals,2025,Defensive quality control,Alec Osborne
Arizona Cardinals,2025,Assistant special teams,Sam Sewell
Arizona Cardinals,2025,"Director, football performance",Shea Thompson
Arizona Cardinals,2025,Head strength and conditioning,Evan Marcus
Arizona Cardinals,2025,Assistant strength and conditioning,Everrett Gathron
Arizona Cardinals,2025,Assistant strength and conditioning,Jason Benguche
Arizona Cardinals,2025,Sports science coordinator/assistant strength and conditioning,Kyle Sammons
Arizona Cardinals,2025,Senior reconditioning coordinator,Buddy Morris
Atlanta Falcons,2006,Owner/chief executive officer,Arthur Blank
Atlanta Falcons,2006,President/general manager,Rich McKay
Atlanta Falcons,2006,Senior personnel executive,Billy Devaney
Atlanta Falcons,2006,Director of pro personnel,Les Snead
Atlanta Falcons,2006,Director of college scouting,Phil Emery
Atlanta Falcons,2006,Head coach,Jim Mora Jr.
Atlanta Falcons,2006,Offensive coordinator,Greg Knapp
Atlanta Falcons,2006,Quarterbacks,Bill Musgrave
Atlanta Falcons,2006,Assistant quarterbacks,Robert Prince
Atlanta Falcons,2006,Running backs,Ollie Wilson
Atlanta Falcons,2006,Wide receivers,George Stewart
Atlanta Falcons,2006,Tight ends,Clancy Barone
Atlanta Falcons,2006,Offensive line/consultant,Alex Gibbs
Atlanta Falcons,2006,Offensive line,Tom Cable
Atlanta Falcons,2006,Assistant offensive line,Chris Dalman
Atlanta Falcons,2006,Defensive coordinator,Ed Donatell
Atlanta Falcons,2006,Defensive line,Bill Johnson
Atlanta Falcons,2006,Linebackers,Chris Beake
Atlanta Falcons,2006,Defensive backs,Brett Maxie
Atlanta Falcons,2006,Senior defensive assistant/secondary,Emmitt Thomas
Atlanta Falcons,2006,Defensive assistant,Joe Lombardi
Atlanta Falcons,2006,Defensive assistant,Will Lewis
Atlanta Falcons,2006,Special teams,Joe DeCamillis
Atlanta Falcons,2006,Assistant special teams,Steve Hoffman
Atlanta Falcons,2006,Head strength and conditioning,Sal Alosi
Atlanta Falcons,2006,Assistant strength and conditioning,Billy Johnson
Atlanta Falcons,2007,Owner/chief executive officer,Arthur Blank
Atlanta Falcons,2007,President/general manager,Rich McKay
Atlanta Falcons,2007,Assistant general manager,Billy Devaney
Atlanta Falcons,2007,Director of pro personnel,Les Snead
Atlanta Falcons,2007,Director of college scouting,Phil Emery
Atlanta Falcons,2007,Head coach,Bobby Petrino
Atlanta Falcons,2007,Interim head coach/defensive backs,Emmitt Thomas
Atlanta Falcons,2007,Offensive coordinator,Hue Jackson
Atlanta Falcons,2007,Quarterbacks,Bill Musgrave
Atlanta Falcons,2007,Running backs,Ollie Wilson
Atlanta Falcons,2007,Wide receivers,Paul Petrino
Atlanta Falcons,2007,Tight ends,Keith Rowen
Atlanta Falcons,2007,Offensive line,Mike Summers
Atlanta Falcons,2007,Offensive assistant/quality control,Derrick Nix
Atlanta Falcons,2007,Offensive assistant,Andy Sugarman
Atlanta Falcons,2007,Defensive coordinator,Mike Zimmer
Atlanta Falcons,2007,Defensive line,Kevin Wolthausen
Atlanta Falcons,2007,Linebackers,Brian VanGorder
Atlanta Falcons,2007,Assistant defensive backs,Joe Whitt Jr.
Atlanta Falcons,2007,Defensive assistant/quality control,Jonathan Gannon
Atlanta Falcons,2007,Special teams coordinator,Jerry Rosburg
Atlanta Falcons,2007,Assistant special teams,Tom McMahon
Atlanta Falcons,2007,Head strength and conditioning,Evan Marcus
Atlanta Falcons,2007,Assistant strength and conditioning,Billy Johnson
Atlanta Falcons,2007,Assistant strength and conditioning,Dave Puloka
Atlanta Falcons,2009,Owner/chief executive officer,Arthur Blank
Atlanta Falcons,2009,President,Rich McKay
Atlanta Falcons,2009,General manager,Thomas Dimitroff
Atlanta Falcons,2009,Director of football administration,Nick Polk
Atlanta Falcons,2009,Director of pro personnel,Les Snead
Atlanta Falcons,2009,Assistant director of player personnel,Lionel Vital
Atlanta Falcons,2009,Director of college scouting,David Caldwell
Atlanta Falcons,2009,Head coach,Mike Smith
Atlanta Falcons,2009,Assistant head coach/secondary,Emmitt Thomas
Atlanta Falcons,2009,Assistant to the head coach,Andrew Weidinger
Atlanta Falcons,2009,Offensive coordinator,Mike Mularkey
Atlanta Falcons,2009,Quarterbacks,Bill Musgrave
Atlanta Falcons,2009,Running backs,Gerald Brown
Atlanta Falcons,2009,Wide receivers,Terry Robiskie
Atlanta Falcons,2009,Tight ends,Chris Scelfo
Atlanta Falcons,2009,Offensive line,Paul T. Boudreau
Atlanta Falcons,2009,Assistant offensive line,Paul Dunn
Atlanta Falcons,2009,Offensive assistant,Glenn Thomas
Atlanta Falcons,2009,Defensive coordinator,Brian VanGorder
Atlanta Falcons,2009,Defensive line,Ray Hamilton
Atlanta Falcons,2009,Linebackers,Glenn Pires
Atlanta Falcons,2009,Defensive backs,Alvin Reynolds
Atlanta Falcons,2009,Defensive assistant,Joe Danna
Atlanta Falcons,2009,Special teams coordinator,Keith Armstrong
Atlanta Falcons,2009,Assistant special teams,Eric Sutulovich
Atlanta Falcons,2009,Director of athletic performance,Jeff Fish
Atlanta Falcons,2009,Assistant strength and conditioning,Bill Hughan
Atlanta Falcons,2009,Assistant strength and conditioning,Jonas Beauchemin
Atlanta Falcons,2008,Owner/chief executive officer,Arthur Blank
Atlanta Falcons,2008,President,Rich McKay
Atlanta Falcons,2008,general manager,Thomas Dimitroff
Atlanta Falcons,2008,Director of football administration,Nick Polk
Atlanta Falcons,2008,Director of pro personnel,Les Snead
Atlanta Falcons,2008,Assistant director of player personnel,Lionel Vital
Atlanta Falcons,2008,Director of college scouting,David Caldwell
Atlanta Falcons,2008,Head coach,Mike Smith
Atlanta Falcons,2008,Assistant head coach/secondary,Emmitt Thomas
Atlanta Falcons,2008,Assistant to the head coach,Andrew Weidinger
Atlanta Falcons,2008,Offensive coordinator,Mike Mularkey
Atlanta Falcons,2008,Quarterbacks,Bill Musgrave
Atlanta Falcons,2008,Running backs,Gerald Brown
Atlanta Falcons,2008,Wide receivers,Terry Robiskie
Atlanta Falcons,2008,Tight ends,Chris Scelfo
Atlanta Falcons,2008,Offensive line,Paul T. Boudreau
Atlanta Falcons,2008,Assistant offensive line,Paul Dunn
Atlanta Falcons,2008,Offensive assistant,Glenn Thomas
Atlanta Falcons,2008,Defensive coordinator,Brian VanGorder
Atlanta Falcons,2008,Defensive line,Ray Hamilton
Atlanta Falcons,2008,Linebackers,Glenn Pires
Atlanta Falcons,2008,Defensive backs,Alvin Reynolds
Atlanta Falcons,2008,Defensive assistant,Joe Danna
Atlanta Falcons,2008,Special teams coordinator,Keith Armstrong
Atlanta Falcons,2008,Assistant special teams,Tom McMahon
Atlanta Falcons,2008,Director of athletic performance,Jeff Fish
Atlanta Falcons,2008,Assistant strength and conditioning,Bill Hughan
Atlanta Falcons,2010,Owner/CEO,Arthur Blank
Atlanta Falcons,2010,President,Rich McKay
Atlanta Falcons,2010,general manager,Thomas Dimitroff
Atlanta Falcons,2010,Director of football administration,Nick Polk
Atlanta Falcons,2010,Director of player personnel,Les Snead
Atlanta Falcons,2010,Assistant director of player personnel,Lionel Vital
Atlanta Falcons,2010,Director of college scouting,David Caldwell
Atlanta Falcons,2010,Head coach,Mike Smith
Atlanta Falcons,2010,Assistant head coach/quarterbacks,Bill Musgrave
Atlanta Falcons,2010,Assistant to the head coach,Andrew Weidinger
Atlanta Falcons,2010,Offensive coordinator,Mike Mularkey
Atlanta Falcons,2010,Running backs,Gerald Brown
Atlanta Falcons,2010,Wide receivers,Terry Robiskie
Atlanta Falcons,2010,Tight ends,Chris Scelfo
Atlanta Falcons,2010,Offensive line,Paul T. Boudreau
Atlanta Falcons,2010,Assistant offensive line,Paul Dunn
Atlanta Falcons,2010,Offensive assistant,Glenn Thomas
Atlanta Falcons,2010,Defensive coordinator,Brian VanGorder
Atlanta Falcons,2010,Defensive line,Ray Hamilton
Atlanta Falcons,2010,Linebackers,Glenn Pires
Atlanta Falcons,2010,Defensive backs,Alvin Reynolds
Atlanta Falcons,2010,Secondary,Tim Lewis
Atlanta Falcons,2010,Defensive assistant,Mark Collins
Atlanta Falcons,2010,Special teams coordinator,Keith Armstrong
Atlanta Falcons,2010,Assistant special teams,Eric Sutulovich
Atlanta Falcons,2010,Director of athletic performance,Jeff Fish
Atlanta Falcons,2010,Assistant strength and conditioning,Bill Hughan
Atlanta Falcons,2010,Strength and conditioning assistant,Jonas Beauchemin
Atlanta Falcons,2011,Owner,Arthur Blank
Atlanta Falcons,2011,President/CEO,Rich McKay
Atlanta Falcons,2011,General manager,Thomas Dimitroff
Atlanta Falcons,2011,Director of football administration,Nick Polk
Atlanta Falcons,2011,Director of player personnel,Les Snead
Atlanta Falcons,2011,Assistant director of player personnel,Lionel Vital
Atlanta Falcons,2011,Director of college scouting,Dave Caldwell
Atlanta Falcons,2011,Head coach,Mike Smith
Atlanta Falcons,2011,Offensive coordinator,Mike Mularkey
Atlanta Falcons,2011,Quarterbacks,Bob Bratkowski
Atlanta Falcons,2011,Running backs,Gerald Brown
Atlanta Falcons,2011,Wide receivers,Terry Robiskie
Atlanta Falcons,2011,Tight ends,Chris Scelfo
Atlanta Falcons,2011,Offensive line,Paul T Boudreau
Atlanta Falcons,2011,Assistant offensive line,Paul Dunn
Atlanta Falcons,2011,Offensive assistant,Glenn Thomas
Atlanta Falcons,2011,Assistant to the head coach/offense,Andrew Weidinger
Atlanta Falcons,2011,Defensive coordinator,Brian VanGorder
Atlanta Falcons,2011,Defensive line,Ray Hamilton
Atlanta Falcons,2011,Linebackers,Glenn Pires
Atlanta Falcons,2011,Defensive backs,Alvin Reynolds
Atlanta Falcons,2011,Secondary,Tim Lewis
Atlanta Falcons,2011,Defensive assistant,Mark Collins
Atlanta Falcons,2011,Special teams coordinator,Keith Armstrong
Atlanta Falcons,2011,Assistant special teams,Eric Sutulovich
Atlanta Falcons,2011,Director of athletic performance,Jeff Fish
Atlanta Falcons,2011,Strength and conditioning assistant,Jonas Beauchemin
Atlanta Falcons,2012,Owner/chairman,Arthur Blank
Atlanta Falcons,2012,President/CEO,Rich McKay
Atlanta Falcons,2012,General manager,Thomas Dimitroff
Atlanta Falcons,2012,Director of player personnel,Lionel Vital
Atlanta Falcons,2012,Director of pro scouting,DeJuan Polk
Atlanta Falcons,2012,Director of football administration,Nick Polk
Atlanta Falcons,2012,Head coach,Mike Smith
Atlanta Falcons,2012,Offensive coordinator,Dirk Koetter
Atlanta Falcons,2012,Quarterbacks,Glenn Thomas
Atlanta Falcons,2012,Running backs,Gerald Brown
Atlanta Falcons,2012,Wide receivers,Terry Robiskie
Atlanta Falcons,2012,Tight ends,Chris Scelfo
Atlanta Falcons,2012,Offensive line,Pat Hill
Atlanta Falcons,2012,Assistant offensive line,Paul Dunn
Atlanta Falcons,2012,Offensive assistant,Andrew Weidinger
Atlanta Falcons,2012,Assistant to the head coach/offense,Devin Bonik
Atlanta Falcons,2012,Defensive coordinator,Mike Nolan
Atlanta Falcons,2012,Defensive line,Ray Hamilton
Atlanta Falcons,2012,Linebackers,Glenn Pires
Atlanta Falcons,2012,Defensive backs,Joe Danna
Atlanta Falcons,2012,Secondary,Tim Lewis
Atlanta Falcons,2012,Defensive assistant,Mark Collins
Atlanta Falcons,2012,Special teams coordinator,Keith Armstrong
Atlanta Falcons,2012,Assistant special teams,Eric Sutulovich
Atlanta Falcons,2012,Director of athletic performance,Jeff Fish
Atlanta Falcons,2012,Assistant strength and conditioning,Jonas Beauchemin
Atlanta Falcons,2012,Assistant strength and conditioning,A. J. Neibel
Atlanta Falcons,2013,Owner/chairman,Arthur Blank
Atlanta Falcons,2013,President/CEO,Rich McKay
Atlanta Falcons,2013,General manager,Thomas Dimitroff
Atlanta Falcons,2013,Director of player personnel,Lionel Vital
Atlanta Falcons,2013,Director of football administration,Nick Polk
Atlanta Falcons,2013,Director of pro scouting,DeJuan Polk
Atlanta Falcons,2013,Director of college scouting,Steve Sabo
Atlanta Falcons,2013,Head coach,Mike Smith
Atlanta Falcons,2013,Assistant head coach/wide receivers,Terry Robiskie
Atlanta Falcons,2013,Offensive coordinator,Dirk Koetter
Atlanta Falcons,2013,Quarterbacks,Glenn Thomas
Atlanta Falcons,2013,Running backs,Gerald Brown
Atlanta Falcons,2013,Tight ends,Chris Scelfo
Atlanta Falcons,2013,Offensive line,Pat Hill
Atlanta Falcons,2013,Offensive line,Paul Dunn
Atlanta Falcons,2013,Offensive assistant,Andrew Weidinger
Atlanta Falcons,2013,Defensive coordinator,Mike Nolan
Atlanta Falcons,2013,Defensive line,Ray Hamilton
Atlanta Falcons,2013,Linebackers,Glenn Pires
Atlanta Falcons,2013,Defensive backs,Joe Danna
Atlanta Falcons,2013,Secondary,Tim Lewis
Atlanta Falcons,2013,Defensive assistant,Mark Collins
Atlanta Falcons,2013,Special teams coordinator,Keith Armstrong
Atlanta Falcons,2013,Assistant special teams,Eric Sutulovich
Atlanta Falcons,2013,Head strength and conditioning,A. J. Neibel
Atlanta Falcons,2013,Strength and conditioning assistant,Jonas Beauchemin
Atlanta Falcons,2014,Owner/chairman,Arthur Blank
Atlanta Falcons,2014,President/CEO,Rich McKay
Atlanta Falcons,2014,General manager,Thomas Dimitroff
Atlanta Falcons,2014,Assistant general manager,Scott Pioli
Atlanta Falcons,2014,Director of player personnel,Lionel Vital
Atlanta Falcons,2014,Director of football administration,Nick Polk
Atlanta Falcons,2014,Director of pro scouting,DeJuan Polk
Atlanta Falcons,2014,Director of college scouting,Steve Sabo
Atlanta Falcons,2014,Head coach,Mike Smith
Atlanta Falcons,2014,Assistant head coach/wide receivers,Terry Robiskie
Atlanta Falcons,2014,Offensive coordinator,Dirk Koetter
Atlanta Falcons,2014,Quarterbacks,Glenn Thomas
Atlanta Falcons,2014,Running backs,Gerald Brown
Atlanta Falcons,2014,Tight ends,Chris Scelfo
Atlanta Falcons,2014,Offensive line,Mike Tice
Atlanta Falcons,2014,Assistant offensive line,Wade Harman
Atlanta Falcons,2014,Offensive assistant,Andrew Weidinger
Atlanta Falcons,2014,Defensive coordinator,Mike Nolan
Atlanta Falcons,2014,Defensive line,Bryan Cox
Atlanta Falcons,2014,Inside linebackers,Glenn Pires
Atlanta Falcons,2014,Outside linebackers,Mark Collins
Atlanta Falcons,2014,Defensive backs,Joe Danna
Atlanta Falcons,2014,Secondary,Tim Lewis
Atlanta Falcons,2014,Defensive assistant,Andrew Thacker
Atlanta Falcons,2014,Special teams coordinator,Keith Armstrong
Atlanta Falcons,2014,Assistant special teams,Eric Sutulovich
Atlanta Falcons,2014,Head strength and conditioning,A.J. Neibel
Atlanta Falcons,2014,Strength and conditioning assistant,Jonas Beauchemin
Atlanta Falcons,2015,Owner/chairman,Arthur Blank
Atlanta Falcons,2015,President/CEO,Rich McKay
Atlanta Falcons,2015,general manager,Thomas Dimitroff
Atlanta Falcons,2015,Assistant general manager,Scott Pioli
Atlanta Falcons,2015,Director of player personnel,Lionel Vital
Atlanta Falcons,2015,Director of football administration,Nick Polk
Atlanta Falcons,2015,Director of pro scouting,DeJuan Polk
Atlanta Falcons,2015,Director of college scouting,Steve Sabo
Atlanta Falcons,2015,Consultant,Joe Banner
Atlanta Falcons,2015,Head coach,Dan Quinn
Atlanta Falcons,2015,Assistant head coach/pass game coordinator,Raheem Morris
Atlanta Falcons,2015,Assistant to the head coach,Steve Scarnecchia
Atlanta Falcons,2015,Offensive coordinator,Kyle Shanahan
Atlanta Falcons,2015,Quarterbacks,Matt LaFleur
Atlanta Falcons,2015,Running backs,Bobby Turner
Atlanta Falcons,2015,Wide receivers,Terry Robiskie
Atlanta Falcons,2015,Tight ends,Wade Harman
Atlanta Falcons,2015,Offensive line,Chris Morgan
Atlanta Falcons,2015,Assistant offensive line,Keith Carter
Atlanta Falcons,2015,Offensive assistant,Mike LaFleur
Atlanta Falcons,2015,Offensive assistant,Mike McDaniel
Atlanta Falcons,2015,Offensive quality control,Rich Scangarello
Atlanta Falcons,2015,Defensive coordinator,Richard Smith
Atlanta Falcons,2015,Defensive line,Bryan Cox
Atlanta Falcons,2015,Linebackers,Jeff Ulbrich
Atlanta Falcons,2015,Senior defensive assistant/secondary,Marquand Manuel
Atlanta Falcons,2015,Defensive assistant/linebackers,Doug Mallory
Atlanta Falcons,2015,Defensive assistant/defensive backs,Chad Walker
Atlanta Falcons,2015,Special teams coordinator,Keith Armstrong
Atlanta Falcons,2015,Assistant special teams,Eric Sutulovich
Atlanta Falcons,2015,Head strength and conditioning,A.J. Neibel
Atlanta Falcons,2015,Strength and conditioning assistant,Jonas Beauchemin
Atlanta Falcons,2016,Owner/Chairman,Arthur M. Blank
Atlanta Falcons,2016,President/CEO,Rich McKay
Atlanta Falcons,2016,general manager,Thomas Dimitroff
Atlanta Falcons,2016,Assistant general manager,Scott Pioli
Atlanta Falcons,2016,Director of pro personnel,Joel Collier
Atlanta Falcons,2016,"Director, Football Operations",Nick Polk
Atlanta Falcons,2016,Director of college scouting,Steve Sabo
Atlanta Falcons,2016,National Scout,Ruston Webster
Atlanta Falcons,2016,National Scout,Phil Emery
Atlanta Falcons,2016,Head coach,Dan Quinn
Atlanta Falcons,2016,Assistant head coach/wide receivers,Raheem Morris
